Method,WithConstraints,Mechanism,MissingRate,Iteration,MAE,RMSE,R2,ExecutionTime,ViolationsPre,Family,ModelFamily
VAEM_ld16_lr1e-03_ep200_Constrained,True,MCAR,0.2,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep50,False,MCAR,0.2,3,3.499788304952094,8.087591647690205,0.8664661133958864,0.2825088500976562,33.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep50_Constrained,True,MCAR,0.2,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep200,False,MCAR,0.2,3,3.3448892989863444,7.846491735896363,0.8743090227661621,1.0831959247589111,36.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep200_Constrained,True,MCAR,0.2,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep50,False,MCAR,0.2,3,3.334858054841696,7.845834663811111,0.8743300728296277,0.2831780910491943,38.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep50_Constrained,True,MCAR,0.2,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep200,False,MCAR,0.2,3,3.380474484987481,8.039100859246377,0.8680625718106546,1.0880777835845947,21.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep200_Constrained,True,MCAR,0.2,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep50,False,MCAR,0.2,3,3.4906107663840023,8.053630450990097,0.8675852225752666,0.2833271026611328,41.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep50_Constrained,True,MCAR,0.2,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep200,False,MCAR,0.2,3,3.3464904314190456,7.843327872760789,0.8744103645858317,1.0890769958496094,36.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep200_Constrained,True,MCAR,0.2,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep50,False,MCAR,0.2,3,3.338392026825427,7.908641070400321,0.8723100282145247,0.3759365081787109,56.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep50_Constrained,True,MCAR,0.2,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep200,False,MCAR,0.2,3,3.4327420164187976,8.294205383087254,0.8595561811390156,1.086580514907837,31.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep200_Constrained,True,MCAR,0.2,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VaDER_ld16_lr1e-04_ep50,False,MCAR,0.2,3,3.52217652631776,8.183373023126387,0.8632844998217039,0.5157651901245117,59.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep50_Constrained,True,MCAR,0.2,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep200,False,MCAR,0.2,3,3.355699881732222,7.866791546499052,0.8736578263742614,1.805957317352295,34.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep200_Constrained,True,MCAR,0.2,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep50,False,MCAR,0.2,3,3.36929199621813,7.936137587400764,0.8714205876728037,0.4644899368286133,51.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep50_Constrained,True,MCAR,0.2,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep200,False,MCAR,0.2,3,3.4553990554399103,8.416880510433712,0.8553710001062732,1.9269609451293943,33.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep200_Constrained,True,MCAR,0.2,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep50,False,MCAR,0.2,3,3.510050258172176,8.160862204571448,0.864035619173025,0.5526368618011475,46.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep50_Constrained,True,MCAR,0.2,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep200,False,MCAR,0.2,3,3.3568906553245768,7.870192219885247,0.8735485718377607,2.236132860183716,37.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep200_Constrained,True,MCAR,0.2,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep50,False,MCAR,0.2,3,3.361847061088033,7.941419643259406,0.871249373490538,0.5567517280578613,46.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep50_Constrained,True,MCAR,0.2,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep200,False,MCAR,0.2,3,3.518575649093835,8.681772240406275,0.8461243728361187,2.247560501098633,15.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep200_Constrained,True,MCAR,0.2,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep50,False,MCAR,0.2,3,3.4949262494619515,8.0820785934219,0.8666481029622383,0.5510866641998291,51.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep50_Constrained,True,MCAR,0.2,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep200,False,MCAR,0.2,3,3.3618017106000897,7.895661248466132,0.8727288190050673,2.3026063442230225,39.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep200_Constrained,True,MCAR,0.2,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep50,False,MCAR,0.2,3,3.381482476828833,7.98123742916513,0.8699550414310964,0.5572130680084229,62.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep50_Constrained,True,MCAR,0.2,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep200,False,MCAR,0.2,3,3.5359752624738565,8.775445712125492,0.8427859241143548,2.235839605331421,30.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep200_Constrained,True,MCAR,0.2,3,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
GAIN,False,MCAR,0.2,4,4.517064551693239,9.865693377506323,0.7807493140383412,1.8666167259216309,688.0,Deep_Learning,GAIN
GAIN_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,GAIN
VAEM_ld16_lr1e-04_ep50,False,MCAR,0.2,4,3.3416481639529207,7.416679505575308,0.8760904560987142,0.4524581432342529,49.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep50_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep200,False,MCAR,0.2,4,3.232859392839587,7.283489608602258,0.8805008699921996,1.817729949951172,31.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep200_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep50,False,MCAR,0.2,4,3.2081140459914907,7.258840354429308,0.8813083346287118,0.4715313911437988,27.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep50_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep200,False,MCAR,0.2,4,3.2372891501701924,7.365703121260657,0.8777879147391906,1.836488485336304,28.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep200_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep50,False,MCAR,0.2,4,3.3462551219126184,7.452779530834019,0.8748812831904472,0.5374629497528076,29.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep50_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep200,False,MCAR,0.2,4,3.219358269822054,7.274256199269912,0.8808036602895633,1.8119518756866453,33.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep200_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep50,False,MCAR,0.2,4,3.212421997221135,7.286655722735895,0.8803969554846667,0.3777868747711181,36.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep50_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep200,False,MCAR,0.2,4,3.2697020890125432,7.459004382951407,0.8746721878409591,2.2355568408966064,20.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep200_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep50,False,MCAR,0.2,4,3.343006692128129,7.426272198485945,0.8757697209546973,0.2890076637268066,34.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep50_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep200,False,MCAR,0.2,4,3.224569991225471,7.286577116623564,0.8803995359495602,1.2941694259643557,39.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep200_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep50,False,MCAR,0.2,4,3.20238706055802,7.227575760240526,0.8823285679072073,0.2815456390380859,41.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep50_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep200,False,MCAR,0.2,4,3.309564164043187,7.622524969735806,0.8691169385299558,1.8357648849487305,26.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-03_ep200_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VaDER_ld16_lr1e-04_ep50,False,MCAR,0.2,4,3.365638712920955,7.483273091531559,0.8738553248934045,0.3751835823059082,51.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep50_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep200,False,MCAR,0.2,4,3.2480641465553424,7.330983748596088,0.8789373302253788,1.2263360023498535,37.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-04_ep200_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep50,False,MCAR,0.2,4,3.24081049170036,7.343056558153013,0.8785382650861795,0.2872946262359619,48.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep50_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep200,False,MCAR,0.2,4,3.3470252441767445,7.853391420564385,0.8610686611668512,1.0987114906311035,29.0,Deep_Learning,VaDER
VaDER_ld16_lr1e-03_ep200_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep50,False,MCAR,0.2,4,3.35728130884361,7.4745085260114115,0.874150638402258,0.2872490882873535,28.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep50_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep200,False,MCAR,0.2,4,3.2450705787592824,7.33643440678367,0.8787572407407432,1.099287986755371,34.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-04_ep200_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep50,False,MCAR,0.2,4,3.2446395776856773,7.3896033286542995,0.8769935213217183,0.2875745296478271,46.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep50_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep200,False,MCAR,0.2,4,3.4123492137685387,7.956511321518644,0.8573961982504835,1.0988600254058838,25.0,Deep_Learning,VaDER
VaDER_ld32_lr1e-03_ep200_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep50,False,MCAR,0.2,4,3.357582559668413,7.476176589346305,0.8740944612959776,0.5894880294799805,43.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep50_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep200,False,MCAR,0.2,4,3.240624727064031,7.299839825966012,0.8799637566374577,1.8589158058166504,36.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-04_ep200_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep50,False,MCAR,0.2,4,3.2688321519659063,7.41770459980486,0.8760562014875263,0.4706380367279053,47.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep50_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep200,False,MCAR,0.2,4,3.41660871856384,7.981109137099032,0.8565131066480842,1.8579554557800293,30.0,Deep_Learning,VaDER
VaDER_ld64_lr1e-03_ep200_Constrained,True,MCAR,0.2,4,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VaDER
GAIN,False,MCAR,0.2,5,4.52828934675572,10.076319945181874,0.7801542747668708,1.465296506881714,670.0,Deep_Learning,GAIN
GAIN_Constrained,True,MCAR,0.2,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,GAIN
VAEM_ld16_lr1e-04_ep50,False,MCAR,0.2,5,3.3732951929182837,7.826116855033255,0.8673806838188908,0.28328537940979,27.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep50_Constrained,True,MCAR,0.2,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep200,False,MCAR,0.2,5,3.2474499869643205,7.666810543145342,0.8727248579053221,1.0748519897460938,27.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-04_ep200_Constrained,True,MCAR,0.2,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep50,False,MCAR,0.2,5,3.2321704368179884,7.686753328354616,0.8720618646053796,0.2811810970306396,34.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep50_Constrained,True,MCAR,0.2,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep200,False,MCAR,0.2,5,3.233630316330683,7.753074947110041,0.8698446296780431,1.077383041381836,19.0,Deep_Learning,VAEM
VAEM_ld16_lr1e-03_ep200_Constrained,True,MCAR,0.2,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep50,False,MCAR,0.2,5,3.381850676309008,7.878517551746211,0.8655988014942593,0.2821884155273437,18.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep50_Constrained,True,MCAR,0.2,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep200,False,MCAR,0.2,5,3.232946660221049,7.676453840591805,0.8724044837611573,1.074749231338501,33.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-04_ep200_Constrained,True,MCAR,0.2,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep50,False,MCAR,0.2,5,3.240434997811186,7.691242545533078,0.8719123841253217,0.2842257022857666,35.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep50_Constrained,True,MCAR,0.2,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep200,False,MCAR,0.2,5,3.2646400685348613,7.843603524626689,0.8667873727117138,1.076430082321167,15.0,Deep_Learning,VAEM
VAEM_ld32_lr1e-03_ep200_Constrained,True,MCAR,0.2,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep50,False,MCAR,0.2,5,3.3776077684460524,7.886207258289898,0.8653363129898956,0.2805306911468506,21.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep50_Constrained,True,MCAR,0.2,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep200,False,MCAR,0.2,5,3.2337102912577853,7.622510430033673,0.8741914426422774,1.876704216003418,41.0,Deep_Learning,VAEM
VAEM_ld64_lr1e-04_ep200_Constrained,True,MCAR,0.2,5,0.0,0.0,0.0,0.0,0.0,Deep_Learning,VAEM
